REVENUE COLLECTION STATE WISE MONTH WISE DURING FINANCIAL YEAR 2023-2024,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(Rs. In Crore),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,Other Territory, 156 , 231 ," 2,227 ", -   ," 2,615 ", 13 , 22 , 185 , -   , 220 , 9 , 16 , 176 , -   , 201 , 16 , 25 , 187 , -   , 227 , 11 , 19 , 196 , -   , 226 , 8 , 13 , 163 , -   , 184 , 20 , 23 , 164 , -   , 207 , 14 , 21 , 269 , -   , 304 , 11 , 17 , 194 , -   , 222 , 17 , 26 , 184 , -   , 227 , 13 , 18 , 168 , -   , 198 , 14 , 18 , 171 , -   , 204 , 11 , 13 , 172 , -   , 196 
99,CBIC, -   , -   ," 2,507 ", -   ," 2,507 ", -   , -   , 187 , -   , 187 , -   , -   , 187 , -   , 187 , -   , -   , 180 , -   , 180 , -   , -   , 209 , -   , 209 , -   , -   , 193 , -   , 193 , -   , -   , 196 , -   , 196 , -   , -   , 200 , -   , 200 , -   , -   , 223 , -   , 223 , -   , -   , 243 , -   , 243 , -   , -   , 237 , -   , 237 , -   , -   , 232 , -   , 232 , -   , -   , 220 , -   , 220 
Grand Total,," 3,75,710 "," 4,71,195 "," 5,43,704 "," 1,32,639 "," 15,23,249 "," 38,440 "," 47,412 "," 54,186 "," 11,124 "," 1,51,162 "," 28,411 "," 35,828 "," 39,591 "," 10,431 "," 1,14,261 "," 31,013 "," 38,292 "," 41,256 "," 10,872 "," 1,21,434 "," 29,773 "," 37,623 "," 44,691 "," 10,939 "," 1,23,026 "," 28,328 "," 35,794 "," 39,701 "," 10,679 "," 1,14,503 "," 29,818 "," 37,657 "," 42,477 "," 10,733 "," 1,20,686 "," 30,062 "," 38,171 "," 49,188 "," 11,162 "," 1,28,582 "," 30,420 "," 38,226 "," 47,810 "," 11,239 "," 1,27,695 "," 30,443 "," 37,935 "," 42,721 "," 11,170 "," 1,22,270 "," 32,685 "," 40,895 "," 48,952 "," 11,173 "," 1,33,705 "," 31,785 "," 39,615 "," 45,505 "," 11,854 "," 1,28,760 "," 34,532 "," 43,746 "," 47,625 "," 11,263 "," 1,37,166 "
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGST and CESS on Import - All India,, -   , -   ," 4,83,086 "," 11,915 "," 4,95,001 ", -   , -   ," 34,972 ", 901 ," 35,873 ", -   , -   ," 41,772 "," 1,057 "," 42,829 ", -   , -   ," 39,035 "," 1,028 "," 40,063 ", -   , -   ," 41,239 ", 840 ," 42,079 ", -   , -   ," 43,550 "," 1,016 "," 44,566 ", -   , -   ," 41,145 ", 881 ," 42,026 ", -   , -   ," 42,127 "," 1,294 "," 43,421 ", -   , -   ," 39,198 "," 1,036 "," 40,234 ", -   , -   ," 41,534 "," 1,079 "," 42,612 ", -   , -   ," 39,598 ", 803 ," 40,401 ", -   , -   ," 38,593 ", 984 ," 39,578 ", -   , -   ," 40,322 ", 996 ," 41,318 "
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gross Revenue,," 3,75,710 "," 4,71,195 "," 10,26,790 "," 1,44,554 "," 20,18,249 "," 38,440 "," 47,412 "," 89,158 "," 12,025 "," 1,87,035 "," 28,411 "," 35,828 "," 81,363 "," 11,489 "," 1,57,090 "," 31,013 "," 38,292 "," 80,292 "," 11,900 "," 1,61,497 "," 29,773 "," 37,623 "," 85,930 "," 11,779 "," 1,65,105 "," 28,328 "," 35,794 "," 83,251 "," 11,695 "," 1,59,069 "," 29,818 "," 37,657 "," 83,623 "," 11,613 "," 1,62,712 "," 30,062 "," 38,171 "," 91,315 "," 12,456 "," 1,72,003 "," 30,420 "," 38,226 "," 87,009 "," 12,275 "," 1,67,929 "," 30,443 "," 37,935 "," 84,255 "," 12,249 "," 1,64,882 "," 32,685 "," 40,895 "," 88,550 "," 11,976 "," 1,74,106 "," 31,785 "," 39,615 "," 84,098 "," 12,839 "," 1,68,337 "," 34,532 "," 43,746 "," 87,947 "," 12,259 "," 1,78,484 "
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Note :,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,The above numbers are provisional and the actual numbers may slightly vary on finalisation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
